date,series_id,value,realtime_start,realtime_end
2017-12-01,CPIMEDSL,478.891,2025-09-11,2025-09-11
2018-01-01,CPIMEDSL,480.797,2025-09-11,2025-09-11
2018-02-01,CPIMEDSL,481.6,2025-09-11,2025-09-11
2018-03-01,CPIMEDSL,483.078,2025-09-11,2025-09-11
2018-04-01,CPIMEDSL,483.577,2025-09-11,2025-09-11
2018-05-01,CPIMEDSL,484.543,2025-09-11,2025-09-11
2018-06-01,CPIMEDSL,486.209,2025-09-11,2025-09-11
2018-07-01,CPIMEDSL,485.246,2025-09-11,2025-09-11
2018-08-01,CPIMEDSL,484.273,2025-09-11,2025-09-11
2018-09-01,CPIMEDSL,485.039,2025-09-11,2025-09-11
2018-10-01,CPIMEDSL,485.652,2025-09-11,2025-09-11
2018-11-01,CPIMEDSL,487.615,2025-09-11,2025-09-11
2018-12-01,CPIMEDSL,488.82,2025-09-11,2025-09-11
2019-01-01,CPIMEDSL,489.968,2025-09-11,2025-09-11
2019-02-01,CPIMEDSL,490.16,2025-09-11,2025-09-11
2019-03-01,CPIMEDSL,491.412,2025-09-11,2025-09-11
2019-04-01,CPIMEDSL,492.97,2025-09-11,2025-09-11
2019-05-01,CPIMEDSL,494.859,2025-09-11,2025-09-11
2019-06-01,CPIMEDSL,495.745,2025-09-11,2025-09-11
2019-07-01,CPIMEDSL,497.714,2025-09-11,2025-09-11
2019-08-01,CPIMEDSL,500.662,2025-09-11,2025-09-11
2019-09-01,CPIMEDSL,501.71,2025-09-11,2025-09-11
2019-10-01,CPIMEDSL,506.433,2025-09-11,2025-09-11
2019-11-01,CPIMEDSL,508.315,2025-09-11,2025-09-11
2019-12-01,CPIMEDSL,510.875,2025-09-11,2025-09-11
2020-01-01,CPIMEDSL,511.854,2025-09-11,2025-09-11
2020-02-01,CPIMEDSL,512.967,2025-09-11,2025-09-11
2020-03-01,CPIMEDSL,514.743,2025-09-11,2025-09-11
2020-04-01,CPIMEDSL,516.77,2025-09-11,2025-09-11
2020-05-01,CPIMEDSL,519.152,2025-09-11,2025-09-11
2020-06-01,CPIMEDSL,520.867,2025-09-11,2025-09-11
2020-07-01,CPIMEDSL,522.675,2025-09-11,2025-09-11
2020-08-01,CPIMEDSL,522.922,2025-09-11,2025-09-11
2020-09-01,CPIMEDSL,522.947,2025-09-11,2025-09-11
2020-10-01,CPIMEDSL,520.943,2025-09-11,2025-09-11
2020-11-01,CPIMEDSL,520.567,2025-09-11,2025-09-11
2020-12-01,CPIMEDSL,519.866,2025-09-11,2025-09-11
2021-01-01,CPIMEDSL,521.774,2025-09-11,2025-09-11
2021-02-01,CPIMEDSL,523.455,2025-09-11,2025-09-11
2021-03-01,CPIMEDSL,523.943,2025-09-11,2025-09-11
2021-04-01,CPIMEDSL,524.39,2025-09-11,2025-09-11
2021-05-01,CPIMEDSL,523.935,2025-09-11,2025-09-11
2021-06-01,CPIMEDSL,523.117,2025-09-11,2025-09-11
2021-07-01,CPIMEDSL,524.376,2025-09-11,2025-09-11
2021-08-01,CPIMEDSL,524.785,2025-09-11,2025-09-11
2021-09-01,CPIMEDSL,525.098,2025-09-11,2025-09-11
2021-10-01,CPIMEDSL,527.688,2025-09-11,2025-09-11
2021-11-01,CPIMEDSL,529.529,2025-09-11,2025-09-11
2021-12-01,CPIMEDSL,531.041,2025-09-11,2025-09-11
2022-01-01,CPIMEDSL,534.649,2025-09-11,2025-09-11
2022-02-01,CPIMEDSL,536.283,2025-09-11,2025-09-11
2022-03-01,CPIMEDSL,538.973,2025-09-11,2025-09-11
2022-04-01,CPIMEDSL,541.35,2025-09-11,2025-09-11
2022-05-01,CPIMEDSL,543.521,2025-09-11,2025-09-11
2022-06-01,CPIMEDSL,546.84,2025-09-11,2025-09-11
2022-07-01,CPIMEDSL,549.967,2025-09-11,2025-09-11
2022-08-01,CPIMEDSL,553.036,2025-09-11,2025-09-11
2022-09-01,CPIMEDSL,556.558,2025-09-11,2025-09-11
2022-10-01,CPIMEDSL,554.071,2025-09-11,2025-09-11
2022-11-01,CPIMEDSL,551.402,2025-09-11,2025-09-11
2022-12-01,CPIMEDSL,551.943,2025-09-11,2025-09-11
2023-01-01,CPIMEDSL,550.887,2025-09-11,2025-09-11
2023-02-01,CPIMEDSL,548.946,2025-09-11,2025-09-11
2023-03-01,CPIMEDSL,547.054,2025-09-11,2025-09-11
2023-04-01,CPIMEDSL,547.039,2025-09-11,2025-09-11
2023-05-01,CPIMEDSL,547.452,2025-09-11,2025-09-11
2023-06-01,CPIMEDSL,547.487,2025-09-11,2025-09-11
2023-07-01,CPIMEDSL,547.356,2025-09-11,2025-09-11
2023-08-01,CPIMEDSL,547.848,2025-09-11,2025-09-11
2023-09-01,CPIMEDSL,548.636,2025-09-11,2025-09-11
2023-10-01,CPIMEDSL,549.746,2025-09-11,2025-09-11
2023-11-01,CPIMEDSL,552.23,2025-09-11,2025-09-11
2023-12-01,CPIMEDSL,554.294,2025-09-11,2025-09-11
2024-01-01,CPIMEDSL,556.567,2025-09-11,2025-09-11
2024-02-01,CPIMEDSL,556.727,2025-09-11,2025-09-11
2024-03-01,CPIMEDSL,559.182,2025-09-11,2025-09-11
2024-04-01,CPIMEDSL,561.416,2025-09-11,2025-09-11
2024-05-01,CPIMEDSL,564.235,2025-09-11,2025-09-11
2024-06-01,CPIMEDSL,565.299,2025-09-11,2025-09-11
2024-07-01,CPIMEDSL,564.919,2025-09-11,2025-09-11
2024-08-01,CPIMEDSL,564.364,2025-09-11,2025-09-11
2024-09-01,CPIMEDSL,566.497,2025-09-11,2025-09-11
2024-10-01,CPIMEDSL,567.835,2025-09-11,2025-09-11
2024-11-01,CPIMEDSL,569.16,2025-09-11,2025-09-11
2024-12-01,CPIMEDSL,569.902,2025-09-11,2025-09-11
2025-01-01,CPIMEDSL,571.234,2025-09-11,2025-09-11
2025-02-01,CPIMEDSL,572.797,2025-09-11,2025-09-11
2025-03-01,CPIMEDSL,573.966,2025-09-11,2025-09-11
2025-04-01,CPIMEDSL,576.785,2025-09-11,2025-09-11
2025-05-01,CPIMEDSL,578.236,2025-09-11,2025-09-11
2025-06-01,CPIMEDSL,580.978,2025-09-11,2025-09-11
2025-07-01,CPIMEDSL,584.77,2025-09-11,2025-09-11
2025-08-01,CPIMEDSL,583.832,2025-09-11,2025-09-11
