date,series_id,value,realtime_start,realtime_end
2014-11-01,CPIAUCSL,236.983,2024-05-15,2024-05-15
2014-12-01,CPIAUCSL,236.252,2024-05-15,2024-05-15
2015-01-01,CPIAUCSL,234.747,2024-05-15,2024-05-15
2015-02-01,CPIAUCSL,235.342,2024-05-15,2024-05-15
2015-03-01,CPIAUCSL,235.976,2024-05-15,2024-05-15
2015-04-01,CPIAUCSL,236.222,2024-05-15,2024-05-15
2015-05-01,CPIAUCSL,237.001,2024-05-15,2024-05-15
2015-06-01,CPIAUCSL,237.657,2024-05-15,2024-05-15
2015-07-01,CPIAUCSL,238.034,2024-05-15,2024-05-15
2015-08-01,CPIAUCSL,238.033,2024-05-15,2024-05-15
2015-09-01,CPIAUCSL,237.498,2024-05-15,2024-05-15
2015-10-01,CPIAUCSL,237.733,2024-05-15,2024-05-15
2015-11-01,CPIAUCSL,238.017,2024-05-15,2024-05-15
2015-12-01,CPIAUCSL,237.761,2024-05-15,2024-05-15
2016-01-01,CPIAUCSL,237.652,2024-05-15,2024-05-15
2016-02-01,CPIAUCSL,237.336,2024-05-15,2024-05-15
2016-03-01,CPIAUCSL,238.08,2024-05-15,2024-05-15
2016-04-01,CPIAUCSL,238.992,2024-05-15,2024-05-15
2016-05-01,CPIAUCSL,239.557,2024-05-15,2024-05-15
2016-06-01,CPIAUCSL,240.222,2024-05-15,2024-05-15
2016-07-01,CPIAUCSL,240.101,2024-05-15,2024-05-15
2016-08-01,CPIAUCSL,240.545,2024-05-15,2024-05-15
2016-09-01,CPIAUCSL,241.176,2024-05-15,2024-05-15
2016-10-01,CPIAUCSL,241.741,2024-05-15,2024-05-15
2016-11-01,CPIAUCSL,242.026,2024-05-15,2024-05-15
2016-12-01,CPIAUCSL,242.637,2024-05-15,2024-05-15
2017-01-01,CPIAUCSL,243.618,2024-05-15,2024-05-15
2017-02-01,CPIAUCSL,244.006,2024-05-15,2024-05-15
2017-03-01,CPIAUCSL,243.892,2024-05-15,2024-05-15
2017-04-01,CPIAUCSL,244.193,2024-05-15,2024-05-15
2017-05-01,CPIAUCSL,244.004,2024-05-15,2024-05-15
2017-06-01,CPIAUCSL,244.163,2024-05-15,2024-05-15
2017-07-01,CPIAUCSL,244.243,2024-05-15,2024-05-15
2017-08-01,CPIAUCSL,245.183,2024-05-15,2024-05-15
2017-09-01,CPIAUCSL,246.435,2024-05-15,2024-05-15
2017-10-01,CPIAUCSL,246.626,2024-05-15,2024-05-15
2017-11-01,CPIAUCSL,247.284,2024-05-15,2024-05-15
2017-12-01,CPIAUCSL,247.805,2024-05-15,2024-05-15
2018-01-01,CPIAUCSL,248.859,2024-05-15,2024-05-15
2018-02-01,CPIAUCSL,249.529,2024-05-15,2024-05-15
2018-03-01,CPIAUCSL,249.577,2024-05-15,2024-05-15
2018-04-01,CPIAUCSL,250.227,2024-05-15,2024-05-15
2018-05-01,CPIAUCSL,250.792,2024-05-15,2024-05-15
2018-06-01,CPIAUCSL,251.018,2024-05-15,2024-05-15
2018-07-01,CPIAUCSL,251.214,2024-05-15,2024-05-15
2018-08-01,CPIAUCSL,251.663,2024-05-15,2024-05-15
2018-09-01,CPIAUCSL,252.182,2024-05-15,2024-05-15
2018-10-01,CPIAUCSL,252.772,2024-05-15,2024-05-15
2018-11-01,CPIAUCSL,252.594,2024-05-15,2024-05-15
2018-12-01,CPIAUCSL,252.767,2024-05-15,2024-05-15
2019-01-01,CPIAUCSL,252.561,2024-05-15,2024-05-15
2019-02-01,CPIAUCSL,253.319,2024-05-15,2024-05-15
2019-03-01,CPIAUCSL,254.277,2024-05-15,2024-05-15
2019-04-01,CPIAUCSL,255.233,2024-05-15,2024-05-15
2019-05-01,CPIAUCSL,255.296,2024-05-15,2024-05-15
2019-06-01,CPIAUCSL,255.213,2024-05-15,2024-05-15
2019-07-01,CPIAUCSL,255.802,2024-05-15,2024-05-15
2019-08-01,CPIAUCSL,256.036,2024-05-15,2024-05-15
2019-09-01,CPIAUCSL,256.43,2024-05-15,2024-05-15
2019-10-01,CPIAUCSL,257.155,2024-05-15,2024-05-15
2019-11-01,CPIAUCSL,257.879,2024-05-15,2024-05-15
2019-12-01,CPIAUCSL,258.63,2024-05-15,2024-05-15
2020-01-01,CPIAUCSL,258.906,2024-05-15,2024-05-15
2020-02-01,CPIAUCSL,259.246,2024-05-15,2024-05-15
2020-03-01,CPIAUCSL,258.15,2024-05-15,2024-05-15
2020-04-01,CPIAUCSL,256.126,2024-05-15,2024-05-15
2020-05-01,CPIAUCSL,255.848,2024-05-15,2024-05-15
2020-06-01,CPIAUCSL,257.004,2024-05-15,2024-05-15
2020-07-01,CPIAUCSL,258.408,2024-05-15,2024-05-15
2020-08-01,CPIAUCSL,259.366,2024-05-15,2024-05-15
2020-09-01,CPIAUCSL,259.951,2024-05-15,2024-05-15
2020-10-01,CPIAUCSL,260.249,2024-05-15,2024-05-15
2020-11-01,CPIAUCSL,260.895,2024-05-15,2024-05-15
2020-12-01,CPIAUCSL,262.005,2024-05-15,2024-05-15
2021-01-01,CPIAUCSL,262.518,2024-05-15,2024-05-15
2021-02-01,CPIAUCSL,263.583,2024-05-15,2024-05-15
2021-03-01,CPIAUCSL,264.91,2024-05-15,2024-05-15
2021-04-01,CPIAUCSL,266.752,2024-05-15,2024-05-15
2021-05-01,CPIAUCSL,268.452,2024-05-15,2024-05-15
2021-06-01,CPIAUCSL,270.664,2024-05-15,2024-05-15
2021-07-01,CPIAUCSL,271.994,2024-05-15,2024-05-15
2021-08-01,CPIAUCSL,272.789,2024-05-15,2024-05-15
2021-09-01,CPIAUCSL,273.887,2024-05-15,2024-05-15
2021-10-01,CPIAUCSL,276.434,2024-05-15,2024-05-15
2021-11-01,CPIAUCSL,278.799,2024-05-15,2024-05-15
2021-12-01,CPIAUCSL,280.808,2024-05-15,2024-05-15
2022-01-01,CPIAUCSL,282.39,2024-05-15,2024-05-15
2022-02-01,CPIAUCSL,284.535,2024-05-15,2024-05-15
2022-03-01,CPIAUCSL,287.553,2024-05-15,2024-05-15
2022-04-01,CPIAUCSL,288.764,2024-05-15,2024-05-15
2022-05-01,CPIAUCSL,291.359,2024-05-15,2024-05-15
2022-06-01,CPIAUCSL,294.996,2024-05-15,2024-05-15
2022-07-01,CPIAUCSL,294.977,2024-05-15,2024-05-15
2022-08-01,CPIAUCSL,295.209,2024-05-15,2024-05-15
2022-09-01,CPIAUCSL,296.341,2024-05-15,2024-05-15
2022-10-01,CPIAUCSL,297.863,2024-05-15,2024-05-15
2022-11-01,CPIAUCSL,298.648,2024-05-15,2024-05-15
2022-12-01,CPIAUCSL,298.812,2024-05-15,2024-05-15
2023-01-01,CPIAUCSL,300.356,2024-05-15,2024-05-15
2023-02-01,CPIAUCSL,301.509,2024-05-15,2024-05-15
2023-03-01,CPIAUCSL,301.744,2024-05-15,2024-05-15
2023-04-01,CPIAUCSL,303.032,2024-05-15,2024-05-15
2023-05-01,CPIAUCSL,303.365,2024-05-15,2024-05-15
2023-06-01,CPIAUCSL,304.003,2024-05-15,2024-05-15
2023-07-01,CPIAUCSL,304.628,2024-05-15,2024-05-15
2023-08-01,CPIAUCSL,306.187,2024-05-15,2024-05-15
2023-09-01,CPIAUCSL,307.288,2024-05-15,2024-05-15
2023-10-01,CPIAUCSL,307.531,2024-05-15,2024-05-15
2023-11-01,CPIAUCSL,308.024,2024-05-15,2024-05-15
2023-12-01,CPIAUCSL,308.742,2024-05-15,2024-05-15
2024-01-01,CPIAUCSL,309.685,2024-05-15,2024-05-15
2024-02-01,CPIAUCSL,311.054,2024-05-15,2024-05-15
2024-03-01,CPIAUCSL,312.23,2024-05-15,2024-05-15
2024-04-01,CPIAUCSL,313.207,2024-05-15,2024-05-15
