date,series_id,value,realtime_start,realtime_end
2011-02-01,CPIAUCSL,221.898,2023-01-10,2023-01-10
2011-03-01,CPIAUCSL,223.046,2023-01-10,2023-01-10
2011-04-01,CPIAUCSL,224.093,2023-01-10,2023-01-10
2011-05-01,CPIAUCSL,224.806,2023-01-10,2023-01-10
2011-06-01,CPIAUCSL,224.806,2023-01-10,2023-01-10
2011-07-01,CPIAUCSL,225.395,2023-01-10,2023-01-10
2011-08-01,CPIAUCSL,226.106,2023-01-10,2023-01-10
2011-09-01,CPIAUCSL,226.597,2023-01-10,2023-01-10
2011-10-01,CPIAUCSL,226.75,2023-01-10,2023-01-10
2011-11-01,CPIAUCSL,227.169,2023-01-10,2023-01-10
2011-12-01,CPIAUCSL,227.223,2023-01-10,2023-01-10
2012-01-01,CPIAUCSL,227.842,2023-01-10,2023-01-10
2012-02-01,CPIAUCSL,228.329,2023-01-10,2023-01-10
2012-03-01,CPIAUCSL,228.807,2023-01-10,2023-01-10
2012-04-01,CPIAUCSL,229.187,2023-01-10,2023-01-10
2012-05-01,CPIAUCSL,228.713,2023-01-10,2023-01-10
2012-06-01,CPIAUCSL,228.524,2023-01-10,2023-01-10
2012-07-01,CPIAUCSL,228.59,2023-01-10,2023-01-10
2012-08-01,CPIAUCSL,229.918,2023-01-10,2023-01-10
2012-09-01,CPIAUCSL,231.015,2023-01-10,2023-01-10
2012-10-01,CPIAUCSL,231.638,2023-01-10,2023-01-10
2012-11-01,CPIAUCSL,231.249,2023-01-10,2023-01-10
2012-12-01,CPIAUCSL,231.221,2023-01-10,2023-01-10
2013-01-01,CPIAUCSL,231.679,2023-01-10,2023-01-10
2013-02-01,CPIAUCSL,232.937,2023-01-10,2023-01-10
2013-03-01,CPIAUCSL,232.282,2023-01-10,2023-01-10
2013-04-01,CPIAUCSL,231.797,2023-01-10,2023-01-10
2013-05-01,CPIAUCSL,231.893,2023-01-10,2023-01-10
2013-06-01,CPIAUCSL,232.445,2023-01-10,2023-01-10
2013-07-01,CPIAUCSL,232.9,2023-01-10,2023-01-10
2013-08-01,CPIAUCSL,233.456,2023-01-10,2023-01-10
2013-09-01,CPIAUCSL,233.544,2023-01-10,2023-01-10
2013-10-01,CPIAUCSL,233.669,2023-01-10,2023-01-10
2013-11-01,CPIAUCSL,234.1,2023-01-10,2023-01-10
2013-12-01,CPIAUCSL,234.719,2023-01-10,2023-01-10
2014-01-01,CPIAUCSL,235.288,2023-01-10,2023-01-10
2014-02-01,CPIAUCSL,235.547,2023-01-10,2023-01-10
2014-03-01,CPIAUCSL,236.028,2023-01-10,2023-01-10
2014-04-01,CPIAUCSL,236.468,2023-01-10,2023-01-10
2014-05-01,CPIAUCSL,236.918,2023-01-10,2023-01-10
2014-06-01,CPIAUCSL,237.231,2023-01-10,2023-01-10
2014-07-01,CPIAUCSL,237.498,2023-01-10,2023-01-10
2014-08-01,CPIAUCSL,237.46,2023-01-10,2023-01-10
2014-09-01,CPIAUCSL,237.477,2023-01-10,2023-01-10
2014-10-01,CPIAUCSL,237.43,2023-01-10,2023-01-10
2014-11-01,CPIAUCSL,236.983,2023-01-10,2023-01-10
2014-12-01,CPIAUCSL,236.252,2023-01-10,2023-01-10
2015-01-01,CPIAUCSL,234.747,2023-01-10,2023-01-10
2015-02-01,CPIAUCSL,235.342,2023-01-10,2023-01-10
2015-03-01,CPIAUCSL,235.976,2023-01-10,2023-01-10
2015-04-01,CPIAUCSL,236.222,2023-01-10,2023-01-10
2015-05-01,CPIAUCSL,237.001,2023-01-10,2023-01-10
2015-06-01,CPIAUCSL,237.657,2023-01-10,2023-01-10
2015-07-01,CPIAUCSL,238.034,2023-01-10,2023-01-10
2015-08-01,CPIAUCSL,238.033,2023-01-10,2023-01-10
2015-09-01,CPIAUCSL,237.498,2023-01-10,2023-01-10
2015-10-01,CPIAUCSL,237.733,2023-01-10,2023-01-10
2015-11-01,CPIAUCSL,238.017,2023-01-10,2023-01-10
2015-12-01,CPIAUCSL,237.761,2023-01-10,2023-01-10
2016-01-01,CPIAUCSL,237.652,2023-01-10,2023-01-10
2016-02-01,CPIAUCSL,237.336,2023-01-10,2023-01-10
2016-03-01,CPIAUCSL,238.08,2023-01-10,2023-01-10
2016-04-01,CPIAUCSL,238.992,2023-01-10,2023-01-10
2016-05-01,CPIAUCSL,239.557,2023-01-10,2023-01-10
2016-06-01,CPIAUCSL,240.222,2023-01-10,2023-01-10
2016-07-01,CPIAUCSL,240.101,2023-01-10,2023-01-10
2016-08-01,CPIAUCSL,240.545,2023-01-10,2023-01-10
2016-09-01,CPIAUCSL,241.176,2023-01-10,2023-01-10
2016-10-01,CPIAUCSL,241.741,2023-01-10,2023-01-10
2016-11-01,CPIAUCSL,242.026,2023-01-10,2023-01-10
2016-12-01,CPIAUCSL,242.637,2023-01-10,2023-01-10
2017-01-01,CPIAUCSL,243.618,2023-01-10,2023-01-10
2017-02-01,CPIAUCSL,244.006,2023-01-10,2023-01-10
2017-03-01,CPIAUCSL,243.892,2023-01-10,2023-01-10
2017-04-01,CPIAUCSL,244.193,2023-01-10,2023-01-10
2017-05-01,CPIAUCSL,244.004,2023-01-10,2023-01-10
2017-06-01,CPIAUCSL,244.163,2023-01-10,2023-01-10
2017-07-01,CPIAUCSL,244.243,2023-01-10,2023-01-10
2017-08-01,CPIAUCSL,245.183,2023-01-10,2023-01-10
2017-09-01,CPIAUCSL,246.435,2023-01-10,2023-01-10
2017-10-01,CPIAUCSL,246.626,2023-01-10,2023-01-10
2017-11-01,CPIAUCSL,247.284,2023-01-10,2023-01-10
2017-12-01,CPIAUCSL,247.805,2023-01-10,2023-01-10
2018-01-01,CPIAUCSL,248.743,2023-01-10,2023-01-10
2018-02-01,CPIAUCSL,249.439,2023-01-10,2023-01-10
2018-03-01,CPIAUCSL,249.581,2023-01-10,2023-01-10
2018-04-01,CPIAUCSL,250.146,2023-01-10,2023-01-10
2018-05-01,CPIAUCSL,250.779,2023-01-10,2023-01-10
2018-06-01,CPIAUCSL,251.118,2023-01-10,2023-01-10
2018-07-01,CPIAUCSL,251.323,2023-01-10,2023-01-10
2018-08-01,CPIAUCSL,251.749,2023-01-10,2023-01-10
2018-09-01,CPIAUCSL,252.239,2023-01-10,2023-01-10
2018-10-01,CPIAUCSL,252.862,2023-01-10,2023-01-10
2018-11-01,CPIAUCSL,252.657,2023-01-10,2023-01-10
2018-12-01,CPIAUCSL,252.551,2023-01-10,2023-01-10
2019-01-01,CPIAUCSL,252.47,2023-01-10,2023-01-10
2019-02-01,CPIAUCSL,253.135,2023-01-10,2023-01-10
2019-03-01,CPIAUCSL,254.273,2023-01-10,2023-01-10
2019-04-01,CPIAUCSL,255.163,2023-01-10,2023-01-10
2019-05-01,CPIAUCSL,255.325,2023-01-10,2023-01-10
2019-06-01,CPIAUCSL,255.361,2023-01-10,2023-01-10
2019-07-01,CPIAUCSL,255.9,2023-01-10,2023-01-10
2019-08-01,CPIAUCSL,256.179,2023-01-10,2023-01-10
2019-09-01,CPIAUCSL,256.596,2023-01-10,2023-01-10
2019-10-01,CPIAUCSL,257.305,2023-01-10,2023-01-10
2019-11-01,CPIAUCSL,257.788,2023-01-10,2023-01-10
2019-12-01,CPIAUCSL,258.263,2023-01-10,2023-01-10
2020-01-01,CPIAUCSL,258.682,2023-01-10,2023-01-10
2020-02-01,CPIAUCSL,259.007,2023-01-10,2023-01-10
2020-03-01,CPIAUCSL,258.165,2023-01-10,2023-01-10
2020-04-01,CPIAUCSL,256.094,2023-01-10,2023-01-10
2020-05-01,CPIAUCSL,255.944,2023-01-10,2023-01-10
2020-06-01,CPIAUCSL,257.217,2023-01-10,2023-01-10
2020-07-01,CPIAUCSL,258.543,2023-01-10,2023-01-10
2020-08-01,CPIAUCSL,259.58,2023-01-10,2023-01-10
2020-09-01,CPIAUCSL,260.19,2023-01-10,2023-01-10
2020-10-01,CPIAUCSL,260.352,2023-01-10,2023-01-10
2020-11-01,CPIAUCSL,260.721,2023-01-10,2023-01-10
2020-12-01,CPIAUCSL,261.564,2023-01-10,2023-01-10
2021-01-01,CPIAUCSL,262.2,2023-01-10,2023-01-10
2021-02-01,CPIAUCSL,263.346,2023-01-10,2023-01-10
2021-03-01,CPIAUCSL,265.028,2023-01-10,2023-01-10
2021-04-01,CPIAUCSL,266.727,2023-01-10,2023-01-10
2021-05-01,CPIAUCSL,268.599,2023-01-10,2023-01-10
2021-06-01,CPIAUCSL,270.955,2023-01-10,2023-01-10
2021-07-01,CPIAUCSL,272.184,2023-01-10,2023-01-10
2021-08-01,CPIAUCSL,273.092,2023-01-10,2023-01-10
2021-09-01,CPIAUCSL,274.214,2023-01-10,2023-01-10
2021-10-01,CPIAUCSL,276.59,2023-01-10,2023-01-10
2021-11-01,CPIAUCSL,278.524,2023-01-10,2023-01-10
2021-12-01,CPIAUCSL,280.126,2023-01-10,2023-01-10
2022-01-01,CPIAUCSL,281.933,2023-01-10,2023-01-10
2022-02-01,CPIAUCSL,284.182,2023-01-10,2023-01-10
2022-03-01,CPIAUCSL,287.708,2023-01-10,2023-01-10
2022-04-01,CPIAUCSL,288.663,2023-01-10,2023-01-10
2022-05-01,CPIAUCSL,291.474,2023-01-10,2023-01-10
2022-06-01,CPIAUCSL,295.328,2023-01-10,2023-01-10
2022-07-01,CPIAUCSL,295.271,2023-01-10,2023-01-10
2022-08-01,CPIAUCSL,295.62,2023-01-10,2023-01-10
2022-09-01,CPIAUCSL,296.761,2023-01-10,2023-01-10
2022-10-01,CPIAUCSL,298.062,2023-01-10,2023-01-10
